[Epoch 1040] 🔧 LR: 0.000100 | AvgLoss: 0.2106 | Train Acc: 95.45%
[Epoch 1045] 🔧 LR: 0.000100 | AvgLoss: 0.2431 | Train Acc: 92.12%
[Epoch 1050] 🔧 LR: 0.000100 | AvgLoss: 0.2616 | Train Acc: 90.00%
[Epoch 1055] 🔧 LR: 0.000100 | AvgLoss: 0.2661 | Train Acc: 92.12%
[Epoch 1060] 🔧 LR: 0.000100 | AvgLoss: 0.2034 | Train Acc: 93.64%
[Epoch 1065] 🔧 LR: 0.000100 | AvgLoss: 0.1785 | Train Acc: 94.85%
[Epoch 1070] 🔧 LR: 0.000100 | AvgLoss: 0.2455 | Train Acc: 93.03%
[Epoch 1075] 🔧 LR: 0.000100 | AvgLoss: 0.2255 | Train Acc: 94.55%
[Epoch 1080] 🔧 LR: 0.000100 | AvgLoss: 0.2368 | Train Acc: 93.03%
[Epoch 1085] 🔧 LR: 0.000100 | AvgLoss: 0.2252 | Train Acc: 92.73%
[Epoch 1090] 🔧 LR: 0.000100 | AvgLoss: 0.2309 | Train Acc: 94.24%
[Epoch 1095] 🔧 LR: 0.000100 | AvgLoss: 0.1673 | Train Acc: 94.85%
[Epoch 1100] 🔧 LR: 0.000100 | AvgLoss: 0.2930 | Train Acc: 89.70%
[Epoch 1105] 🔧 LR: 0.000100 | AvgLoss: 0.1862 | Train Acc: 94.85%
[Epoch 1110] 🔧 LR: 0.000100 | AvgLoss: 0.4115 | Train Acc: 90.91%
[Epoch 1115] 🔧 LR: 0.000100 | AvgLoss: 0.2276 | Train Acc: 94.24%
[Epoch 1120] 🔧 LR: 0.000100 | AvgLoss: 0.2723 | Train Acc: 91.52%
[Epoch 1125] 🔧 LR: 0.000100 | AvgLoss: 0.2563 | Train Acc: 92.42%
[Epoch 1130] 🔧 LR: 0.000100 | AvgLoss: 0.2605 | Train Acc: 94.24%
[Epoch 1135] 🔧 LR: 0.000100 | AvgLoss: 0.1974 | Train Acc: 95.76%
[Epoch 1140] 🔧 LR: 0.000100 | AvgLoss: 0.2209 | Train Acc: 93.94%
[Epoch 1145] 🔧 LR: 0.000100 | AvgLoss: 0.2386 | Train Acc: 92.73%
[Epoch 1150] 🔧 LR: 0.000100 | AvgLoss: 0.2498 | Train Acc: 93.03%
[Epoch 1155] 🔧 LR: 0.000100 | AvgLoss: 0.2145 | Train Acc: 95.76%
[Epoch 1160] 🔧 LR: 0.000100 | AvgLoss: 0.2540 | Train Acc: 92.73%
[Epoch 1165] 🔧 LR: 0.000100 | AvgLoss: 0.1984 | Train Acc: 94.55%
[Epoch 1170] 🔧 LR: 0.000100 | AvgLoss: 0.2067 | Train Acc: 94.55%
[Epoch 1175] 🔧 LR: 0.000100 | AvgLoss: 0.2068 | Train Acc: 93.33%
[Epoch 1180] 🔧 LR: 0.000100 | AvgLoss: 0.2428 | Train Acc: 93.94%
[Epoch 1185] 🔧 LR: 0.000100 | AvgLoss: 0.2075 | Train Acc: 94.24%
[Epoch 1190] 🔧 LR: 0.000100 | AvgLoss: 0.2717 | Train Acc: 93.03%
[Epoch 1195] 🔧 LR: 0.000100 | AvgLoss: 0.1741 | Train Acc: 96.06%
[Epoch 1200] 🔧 LR: 0.000010 | AvgLoss: 0.1983 | Train Acc: 95.45%
